"filename", "language", "JavaScript", "JSON", "Markdown", "XML", "CSS", "HTML", "SCSS", "vue", "comment", "blank", "total"
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-2\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-2\match-list-template2-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 133, 14, 11, 158
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-2\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-3\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 4, 3, 18
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-3\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-3\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-3\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-3\match-list-template3-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 94, 8, 4, 106
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-3\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-4\config\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 3, 12
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-4\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-4\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-4\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-4\match-list-template4-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 87, 7, 5, 99
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-4\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-5\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-5\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-5\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-5\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-5\match-list-template5-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 102, 13, 5, 120
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-5\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-6\config\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 3, 3, 13
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-6\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-6\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-6\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-6\match-list-template6-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 69, 4, 7, 80
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\template-6\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-basis-info\赛事基础信息模板说明.md", "Markdown", 0, 0, 12, 0, 0, 0, 0, 0, 0, 9, 21
"d:\workspace\user-pc-vite\src\components\match-list\match-card\config\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 3, 12
"d:\workspace\user-pc-vite\src\components\match-list\match-card\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-card\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-card\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-card\match-card-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 97, 2, 9, 108
"d:\workspace\user-pc-vite\src\components\match-list\match-card\match-media.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-footer-score\config\index.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 5, 3, 23
"d:\workspace\user-pc-vite\src\components\match-list\match-footer-score\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-footer-score\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-footer-score\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-footer-score\match-footer-score-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 185, 12, 22, 219
"d:\workspace\user-pc-vite\src\components\match-list\match-footer-score\match-media.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-handicap\config\index.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 7, 3, 33
"d:\workspace\user-pc-vite\src\components\match-list\match-handicap\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-handicap\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-handicap\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-handicap\match-handicap-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 155, 8, 9, 172
"d:\workspace\user-pc-vite\src\components\match-list\match-handicap\match-media.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-list-card\config\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 3, 12
"d:\workspace\user-pc-vite\src\components\match-list\match-list-card\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-list-card\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-list-card\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-list-card\match-list-card-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 176, 8, 15, 199
"d:\workspace\user-pc-vite\src\components\match-list\match-list-card\match-media.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-media\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match-media\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-media\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-media\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-media\match-media-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 211, 5, 17, 233
"d:\workspace\user-pc-vite\src\components\match-list\match-media\match-media.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match-type-champion\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 5, 4, 20
"d:\workspace\user-pc-vite\src\components\match-list\match-type-champion\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match-type-champion\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match-type-champion\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match-type-champion\match-type-champion-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 84, 9, 4, 97
"d:\workspace\user-pc-vite\src\components\match-list\match-type-champion\play-match-league.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-0-after\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-0-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-0-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-0-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-0-after\match-tpl-0-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 364, 26, 19, 409
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-0-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-10-after\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-10-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-10-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-10-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-10-after\match-tpl-10-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 30, 8, 5, 43
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-10-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-12-after\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-12-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-12-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-12-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-12-after\match-tpl-12-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 205, 9, 20, 234
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-12-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-17-after\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-17-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-17-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-17-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-17-after\match-tpl-17-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 27, 8, 6, 41
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-17-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-18-after\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-18-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-18-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-18-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-18-after\match-tpl-18-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 58, 5, 7, 70
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-18-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-2-after\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-2-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-2-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-2-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-2-after\match-tpl-2-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 32, 8, 8, 48
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-2-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-21-after\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-21-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-21-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-21-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-21-after\match-tpl-21-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 30, 8, 5, 43
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-21-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-24-after\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-24-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-24-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-24-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-24-after\match-tpl-24-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 69, 9, 7, 85
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-24-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-7-after\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-7-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-7-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-7-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-7-after\match-tpl-7-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 65, 23, 12, 100
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-7-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-9-after\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-9-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-9-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-9-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-9-after\match-tpl-9-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 364, 26, 19, 409
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-9-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-esports-after\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-esports-after\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-esports-after\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-esports-after\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-esports-after\match-tpl-esports-after-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 65, 8, 9, 82
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\match-tpl-esports-after\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-1\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-1\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-1\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-1\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-1\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-1\virtual-match-tpl-1-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 27, 5, 3, 35
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-2\config\index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-2\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-2\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-2\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-2\template0.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\virtual-match-tpl-2\virtual-match-tpl-2-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 76, 6, 7, 89
"d:\workspace\user-pc-vite\src\components\match-list\match_tpl_new_data\赛事模板说明.md", "Markdown", 0, 0, 55, 0, 0, 0, 0, 0, 5, 10, 70
"d:\workspace\user-pc-vite\src\components\match-list\play-match-league\config\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 5, 4, 20
"d:\workspace\user-pc-vite\src\components\match-list\play-match-league\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\play-match-league\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\play-match-league\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5
"d:\workspace\user-pc-vite\src\components\match-list\play-match-league\play-match-league-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 354, 10, 36, 400
"d:\workspace\user-pc-vite\src\components\match-list\play-match-league\play-match-league.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\play-match-type\config\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 5, 4, 16
"d:\workspace\user-pc-vite\src\components\match-list\play-match-type\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\play-match-type\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\play-match-type\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8
"d:\workspace\user-pc-vite\src\components\match-list\play-match-type\play-match-type-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 73, 3, 6, 82
"d:\workspace\user-pc-vite\src\components\match-list\play-match-type\play-match-type.doc.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\src\components\match-list\play-virtual-match-type\config\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 5, 4, 16
"d:\workspace\user-pc-vite\src\components\match-list\play-virtual-match-type\full-version-wapper\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\workspace\user-pc-vite\src\components\match-list\play-virtual-match-type\full-version-wapper\wapper.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"d:\workspace\user-pc-vite\src\components\match-list\play-virtual-match-type\index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10
"d:\workspace\user-pc-vite\src\components\match-list\play-virtual-match-type\play-virtual-match-type-template-1\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 43, 8, 6, 57
